Node,Relative Closeness,Rank
1329,0.00037209136202634625,841.0
1311,0.0003720098831825464,842.0
169,0.0003720049883047467,843.0
156,0.0003718307549603994,844.0
1307,0.0003712959507007824,845.0
1015,0.00037117267224493226,846.0
1555,0.00037100143451342294,847.0
386,0.00037078532165724164,848.0
17,0.00036958666959411364,849.0
539,0.0003688585710144074,850.0
895,0.000368659931567926,851.0
60,0.00036864950561351614,852.0
1216,0.00036829245787612974,853.0
995,0.00036810080296324744,854.0
497,0.00036794419407483404,855.0
772,0.00036786208464171806,856.0
1517,0.00036783130379079406,857.0
1197,0.00036783099701229735,858.0
227,0.00036758706422561273,859.0
445,0.0003672441868658535,860.0
750,0.0003668799204062364,861.0
749,0.00036644153684723166,862.0
747,0.00036644153684723166,862.0
934,0.00036601369124786905,863.0
242,0.0003660031998006956,864.0
409,0.00036543537737230506,865.0
592,0.00036537947488581685,866.0
818,0.0003653643487614525,867.0
337,0.00036529347356554056,868.0
614,0.00036481998594554575,869.0
454,0.00036466967768834926,870.0
1097,0.00036396211165477143,871.0
369,0.0003632260366351884,872.0
370,0.0003632260366351884,872.0
371,0.0003632260366351884,872.0
938,0.000363138262439237,873.0
1593,0.0003628554697069742,874.0
1573,0.0003625837601790821,875.0
417,0.00036226280045630673,876.0
1463,0.0003618011305639964,877.0
1291,0.0003613916055083654,878.0
253,0.00036100828119735735,879.0
617,0.0003604787366830231,880.0
1038,0.0003586589259312475,881.0
1036,0.0003586589259312475,881.0
1037,0.0003586589259312475,881.0
364,0.00035844708628133594,882.0
633,0.00035812656993382025,883.0
631,0.00035812656993382025,883.0
945,0.00035769840312430145,884.0
946,0.00035769840312430145,884.0
1117,0.0003572765974057861,885.0
580,0.00035727023631478276,886.0
1106,0.0003570467730077651,887.0
1191,0.0003566893237014301,888.0
902,0.0003564139026957453,889.0
941,0.0003563178085058163,890.0
1319,0.0003562894462443467,891.0
66,0.00035607244197705795,892.0
1544,0.0003554375325730216,893.0
414,0.00035534348567194845,894.0
415,0.00035534348567194845,894.0
640,0.0003551294022671891,895.0
765,0.00035492122953014826,896.0
815,0.0003548970982616706,897.0
1147,0.0003546920631773755,898.0
58,0.0003545519604999874,899.0
728,0.0003540589852433922,900.0
1244,0.00035392537664489913,901.0
472,0.0003539195296089469,902.0
784,0.0003533419544729244,903.0
783,0.0003533419544729244,903.0
1454,0.0003529791883173371,904.0
239,0.00035296568082872327,905.0
237,0.00035210455239341525,906.0
588,0.00035116825051951736,907.0
924,0.0003510668898687682,908.0
1045,0.0003508477341720017,909.0
1047,0.0003508477341720017,909.0
1046,0.0003508477341720017,909.0
1048,0.0003508477341720017,909.0
1433,0.00035069139284439057,910.0
1122,0.0003498470540837043,911.0
731,0.00034977731714820484,912.0
1510,0.00034975227037405826,913.0
999,0.0003495632337434455,914.0
1000,0.0003495632337434455,914.0
591,0.00034950557985963655,915.0
1477,0.00034908251789586586,916.0
220,0.00034895086984007806,917.0
756,0.00034876879609393487,918.0
882,0.0003486586933326538,919.0
955,0.00034856474019091745,920.0
278,0.00034849281671964867,921.0
280,0.00034849281671964867,921.0
1083,0.0003484834368173904,922.0
401,0.0003483987002597318,923.0
974,0.00034833889608764675,924.0
822,0.0003477429160433675,925.0
812,0.00034720831629109244,926.0
813,0.00034720831629109244,926.0
811,0.00034720831629109244,926.0
806,0.00034720831629109244,926.0
809,0.00034720831629109244,926.0
397,0.00034707917308056553,927.0
304,0.0003468015212474576,928.0
919,0.0003467229723611384,929.0
1384,0.0003461167427220212,930.0
964,0.0003456276594647057,931.0
365,0.0003456160335108202,932.0
73,0.00034545034757786674,933.0
1024,0.0003452815656482582,934.0
1025,0.0003452815656482582,934.0
953,0.00034463931543398003,935.0
952,0.00034463931543398003,935.0
873,0.0003445259998649336,936.0
33,0.0003443052280764974,937.0
1481,0.00034326482020153974,938.0
741,0.0003431686508458838,939.0
1230,0.0003430994474739143,940.0
646,0.00034305157670650534,941.0
644,0.00034305157670650534,941.0
285,0.00034280174210161134,942.0
869,0.0003422129577322949,943.0
1146,0.00034192874658714,944.0
692,0.00034178573228401375,945.0
1177,0.00034099989755307075,946.0
1188,0.00034099989755307075,946.0
1594,0.00034073985146053186,947.0
1269,0.000340508423541797,948.0
1474,0.00034029525247532613,949.0
571,0.0003402144773101933,950.0
181,0.00033971539712451457,951.0
37,0.0003395874009931998,952.0
830,0.00033928723031499583,953.0
927,0.0003388590635054771,954.0
923,0.0003388590635054771,954.0
921,0.0003388590635054771,954.0
48,0.0003387586660709437,955.0
378,0.0003384760028464339,956.0
1351,0.00033843089669595834,957.0
1352,0.00033843089669595834,957.0
393,0.00033843089669595834,957.0
394,0.00033843089669595834,957.0
395,0.00033843089669595834,957.0
1567,0.00033801423835269563,958.0
259,0.0003372878399500194,959.0
258,0.0003372878399500194,959.0
297,0.0003372642907754959,960.0
1258,0.0003371866787531511,961.0
1028,0.000336996505111186,962.0
787,0.0003362559579390793,963.0
786,0.0003362559579390793,963.0
1214,0.00033609516682824774,964.0
1323,0.0003360759792436053,965.0
1326,0.0003360759792436053,965.0
30,0.0003359363191284102,966.0
1003,0.000335804241955037,967.0
1134,0.00033568683539099545,968.0
1363,0.0003354337290293272,969.0
1027,0.00033497833640909133,970.0
1004,0.0003347852049483824,971.0
1478,0.00033469051164481095,972.0
45,0.00033450007704697996,973.0
1091,0.00033446974494828665,974.0
1367,0.0003343633120055303,975.0
1368,0.0003343633120055303,975.0
1366,0.0003343633120055303,975.0
1365,0.0003343633120055303,975.0
137,0.00033369436298685113,976.0
430,0.0003335522601316686,977.0
760,0.00033316887524244916,978.0
861,0.00033295095261771517,979.0
886,0.00033268290591364537,980.0
1058,0.00033217552824436566,981.0
1059,0.00033217552824436566,981.0
1035,0.0003319007440911743,982.0
1484,0.00033125849387689616,983.0
87,0.00033101013428389744,984.0
711,0.00033087592742863596,985.0
381,0.00033079793312368306,986.0
333,0.00033041461471134824,987.0
313,0.000330353886276308,988.0
355,0.0003302444930295942,989.0
722,0.0003295572882041586,990.0
126,0.0003294622657017344,991.0
398,0.00032872878542773986,992.0
432,0.0003286388703977409,993.0
1303,0.00032854206149666087,994.0
1505,0.00032841257253918505,995.0
753,0.0003283712661417917,996.0
755,0.0003283712661417917,996.0
52,0.0003281878923662605,997.0
897,0.000328159505291952,998.0
1318,0.00032743942029848894,999.0
437,0.00032730941245418525,1000.0
152,0.0003272430465987098,1001.0
825,0.0003271909091864682,1002.0
1539,0.000326804835174154,1003.0
559,0.0003268041756189531,1004.0
493,0.00032678062644442957,1005.0
1163,0.00032519443374959245,1006.0
1164,0.00032519443374959245,1006.0
583,0.00032426725449967,1007.0
1113,0.00032419374151983703,1008.0
1587,0.00032414639421224627,1009.0
205,0.0003235608120368487,1010.0
1512,0.00032344689890628667,1011.0
524,0.0003231759801383811,1012.0
75,0.00032306664111609327,1013.0
388,0.00032283347241930817,1014.0
1176,0.0003222669908770027,1015.0
368,0.00032198612266220517,1016.0
1501,0.0003214637946590634,1017.0
1281,0.00032144031341501533,1018.0
202,0.0003212405536739472,1019.0
481,0.00032120589458449565,1020.0
609,0.0003199879895081473,1021.0
1533,0.00031998580720737403,1022.0
650,0.00031971278967044545,1023.0
888,0.00031970731075118007,1024.0
1448,0.0003190557398056121,1025.0
67,0.0003190557398056121,1025.0
555,0.00031867626593562866,1026.0
379,0.00031863689372738324,1027.0
634,0.0003182087269178645,1028.0
1043,0.0003180711790088173,1029.0
257,0.00031796702047693097,1030.0
856,0.00031782259637612166,1031.0
1581,0.0003177883179510768,1032.0
287,0.00031776594116741816,1033.0
987,0.0003169242264893083,1034.0
990,0.0003169242264893083,1034.0
1546,0.0003168084728152622,1035.0
1276,0.0003166058891531482,1036.0
936,0.0003164960596797895,1037.0
935,0.0003164960596797895,1037.0
1499,0.0003163413531121628,1038.0
994,0.0003162819762750302,1039.0
228,0.00031564421553529183,1040.0
85,0.00031521155925123335,1041.0
266,0.00031509580557718725,1042.0
263,0.00031509580557718725,1042.0
264,0.00031509580557718725,1042.0
145,0.0003149706125018497,1043.0
314,0.000314905627788872,1044.0
250,0.0003147150935586362,1045.0
1282,0.0003145923221836448,1046.0
117,0.00031456930903695526,1047.0
118,0.00031456930903695526,1047.0
1541,0.0003142332335615853,1048.0
491,0.0003139270588226771,1049.0
1435,0.0003137129754179178,1050.0
914,0.00031328480860839903,1051.0
950,0.00031328480860839903,1051.0
1590,0.00031316905493435293,1052.0
593,0.0003127733570774687,1053.0
996,0.0003126425583941209,1054.0
248,0.0003126384845324703,1055.0
823,0.00031178622477508346,1056.0
1011,0.0003115721413703241,1057.0
1013,0.0003115721413703241,1057.0
1012,0.0003115721413703241,1057.0
1490,0.0003113580579655647,1058.0
174,0.0003110457040010606,1059.0
1462,0.00031050172434652723,1060.0
810,0.00031050172434652723,1060.0
352,0.0003104676788082103,1061.0
1592,0.00031032548017087774,1062.0
1066,0.00031028387242184804,1063.0
157,0.0003100735575370085,1064.0
160,0.0003100735575370085,1064.0
438,0.00030991120051678244,1065.0
777,0.00030985947413224914,1066.0
302,0.0003096819927127434,1067.0
292,0.0003096248853736139,1068.0
1476,0.00030943762394816524,1069.0
342,0.0003093876446828334,1070.0
447,0.00030907239992494995,1071.0
1332,0.00030900314051321166,1072.0
1333,0.00030900314051321166,1072.0
1559,0.0003089081285583896,1073.0
124,0.0003088638652370461,1074.0
742,0.0003087890571084523,1075.0
743,0.0003087890571084523,1075.0
204,0.00030836089029893357,1076.0
210,0.00030836089029893357,1076.0
1125,0.00030828334343136745,1077.0
351,0.00030825619723704606,1078.0
209,0.0003080861616598675,1079.0
1022,0.0003079327234894148,1080.0
944,0.0003079327234894148,1080.0
986,0.00030789016530990716,1081.0
1537,0.0003078249510961383,1082.0
642,0.0003077186400846555,1083.0
74,0.00030770931935336567,1084.0
1353,0.00030605398655505497,1085.0
844,0.0003060059728465805,1086.0
843,0.0003060059728465805,1086.0
340,0.00030568291471183844,1087.0
1081,0.0003053544019010126,1088.0
1266,0.00030491047482662,1089.0
1157,0.00030429414911302904,1090.0
917,0.00030365105539422745,1091.0
928,0.00030365105539422745,1091.0
312,0.00030324022306353404,1092.0
522,0.0003032228885847087,1093.0
6,0.0003031071349106626,1094.0
2,0.0003031071349106626,1094.0
1371,0.0003030083500411976,1095.0
1608,0.00030252359102513635,1096.0
1118,0.0003024838832582503,1097.0
922,0.0003021524715609119,1098.0
863,0.0003021098626864046,1099.0
864,0.0003021098626864046,1099.0
621,0.00030201352515426286,1100.0
57,0.00030187705415002565,1101.0
120,0.00030133028365218083,1102.0
1248,0.00030117849217807367,1103.0
971,0.00030108205453711505,1104.0
468,0.0003009687981390371,1105.0
973,0.00030087950759290395,1106.0
704,0.0003006048563509462,1107.0
1259,0.00030022572091807756,1108.0
1073,0.0003000116375133182,1109.0
1241,0.0002997975541085588,1110.0
1240,0.0002997975541085588,1110.0
870,0.0002997164102211948,1111.0
766,0.00029958347070379947,1112.0
785,0.0002994530876333408,1113.0
29,0.00029928891541607756,1114.0
868,0.00029919190587953434,1115.0
1137,0.000298727137084762,1116.0
1395,0.000298727137084762,1116.0
1136,0.000298727137084762,1116.0
794,0.0002986695423719215,1117.0
93,0.0002983848114435915,1118.0
1140,0.0002980848868704839,1119.0
1143,0.0002980848868704839,1119.0
1300,0.0002978800587679545,1120.0
1397,0.0002974426366562058,1121.0
262,0.00029700514911539726,1122.0
595,0.0002969996918147984,1123.0
600,0.00029683484759313375,1124.0
531,0.00029671924255456365,1125.0
1552,0.0002966555624489066,1126.0
1196,0.000296372219632409,1127.0
1195,0.000296372219632409,1127.0
1370,0.0002961581362276496,1128.0
1458,0.00029594405282289024,1129.0
1393,0.00029594405282289024,1129.0
195,0.0002958607681014786,1130.0
1385,0.00029572996941813084,1131.0
1382,0.00029572996941813084,1131.0
1274,0.0002955158860133715,1132.0
693,0.00029482460442244326,1133.0
179,0.0002946122395850649,1134.0
682,0.0002937541873986464,1135.0
517,0.00029348230147460203,1136.0
1528,0.0002934642584375047,1137.0
1361,0.0002929468851562591,1138.0
372,0.0002926495170300881,1139.0
1357,0.00029251871834674035,1140.0
1530,0.00029251871834674035,1140.0
1358,0.00029251871834674035,1140.0
1208,0.0002918764681324622,1141.0
406,0.0002917996059131934,1142.0
270,0.0002916882825427185,1143.0
1018,0.0002916882825427185,1143.0
931,0.0002914656358017688,1144.0
143,0.0002913992699462934,1145.0
71,0.0002910201345134247,1146.0
149,0.00029082338558749065,1147.0
1128,0.0002899497174896279,1148.0
1580,0.00028973563408486855,1149.0
909,0.00028930981591584196,1150.0
1079,0.0002890085867078344,1151.0
982,0.0002886842829907452,1152.0
1010,0.00028823705025155297,1153.0
5,0.00028758547930598507,1154.0
556,0.000287517937818006,1155.0
1540,0.0002873807166325155,1156.0
1588,0.00028716663322775614,1157.0
778,0.0002864261124537333,1158.0
1485,0.00028566804939444057,1159.0
289,0.0002852398825849218,1160.0
290,0.0002852398825849218,1160.0
291,0.0002852398825849218,1160.0
509,0.000285141612025177,1161.0
1165,0.0002848117157754031,1162.0
418,0.0002847134452156583,1163.0
586,0.00028449936181089896,1164.0
993,0.0002843989109884797,1165.0
1603,0.000282709798797303,1166.0
554,0.00028262660231723766,1167.0
983,0.0002821444443585459,1168.0
1221,0.00028181454810877193,1169.0
1226,0.00028181454810877193,1169.0
585,0.00028128811073950847,1170.0
1535,0.0002811895141219719,1171.0
1156,0.00028105785569389994,1172.0
680,0.0002808599439299897,1173.0
745,0.00028064586052523033,1174.0
606,0.0002802176937157116,1175.0
581,0.0002802176937157116,1175.0
288,0.0002802176937157116,1175.0
1473,0.00027967787094686984,1176.0
1346,0.0002796737140611782,1177.0
492,0.0002796571129333207,1178.0
978,0.0002795754435014335,1179.0
1564,0.000278532498014979,1180.0
1277,0.00027838921363262204,1181.0
912,0.00027829094307287727,1182.0
198,0.00027812288596149693,1183.0
1398,0.00027808818488060704,1184.0
1102,0.00027807685966811787,1185.0
1534,0.0002779524053228742,1186.0
1283,0.00027786277626335853,1187.0
1285,0.00027786277626335853,1187.0
1471,0.0002777469634183439,1188.0
618,0.00027700644264432104,1189.0
1429,0.00027700644264432104,1189.0
989,0.00027657827583480235,1190.0
663,0.00027615010902528356,1191.0
1509,0.000276034296180269,1192.0
1449,0.00027572194221576487,1193.0
459,0.00027553155662100507,1194.0
229,0.00027526609319910347,1195.0
249,0.0002746024346443494,1196.0
1405,0.0002744374417872087,1197.0
16,0.0002744207755574252,1198.0
841,0.00027422335838244924,1199.0
1336,0.0002731529413586524,1200.0
1335,0.00027293885795389306,1201.0
224,0.00027251069114437427,1202.0
293,0.0002720825243348556,1203.0
773,0.0002720825243348556,1203.0
1213,0.00027153854468032226,1204.0
929,0.0002712261907158181,1205.0
1563,0.00027121374814470625,1206.0
959,0.0002707980239062994,1207.0
958,0.0002707980239062994,1207.0
350,0.00027072966585225245,1208.0
969,0.00027058394050154006,1209.0
1068,0.0002703698570967806,1210.0
427,0.00027029507654059096,1211.0
847,0.00027015577369202126,1212.0
440,0.00026972760688250257,1213.0
1238,0.00026972760688250257,1213.0
831,0.0002695135234777432,1214.0
832,0.0002695135234777432,1214.0
853,0.0002695135234777432,1214.0
1069,0.0002692994400729838,1215.0
985,0.00026908535666822443,1216.0
165,0.00026844310645394634,1217.0
12,0.0002666217082719447,1218.0
523,0.00026651635581111197,1219.0
515,0.0002660881890015933,1220.0
519,0.00026587410559683394,1221.0
344,0.0002655252982825522,1222.0
448,0.00026501777197779645,1223.0
222,0.00026501777197779645,1223.0
140,0.00026501777197779645,1223.0
223,0.00026501777197779645,1223.0
139,0.00026501777197779645,1223.0
329,0.00026480368857303705,1224.0
183,0.0002645896051682777,1225.0
1016,0.00026416143835875897,1226.0
981,0.0002639140875963586,1227.0
1359,0.0002635191881444808,1228.0
286,0.0002635191881444808,1228.0
341,0.00026332238004757834,1229.0
376,0.00026287693793020274,1230.0
1175,0.0002626628545254434,1231.0
284,0.00026180652090640596,1232.0
1007,0.0002611642706921278,1233.0
1006,0.0002611642706921278,1233.0
180,0.0002611642706921278,1233.0
366,0.00026108949013593807,1234.0
168,0.00026108949013593807,1234.0
367,0.00026108949013593807,1234.0
708,0.00026097174426332044,1235.0
702,0.00026097174426332044,1235.0
1402,0.00026076371539234325,1236.0
390,0.0002605499999559445,1237.0
1444,0.0002605220204778497,1238.0
1442,0.0002605220204778497,1238.0
854,0.00025987977026357164,1239.0
1144,0.00025987977026357164,1239.0
1029,0.00025966568685881225,1240.0
1030,0.00025966568685881225,1240.0
484,0.00025957163879619416,1241.0
1236,0.00025880935323977476,1242.0
1233,0.00025880935323977476,1242.0
1034,0.000258381186430256,1243.0
1612,0.0002576231233709633,1244.0
1611,0.0002576231233709633,1244.0
700,0.0002575935081362176,1245.0
735,0.0002575935081362176,1245.0
688,0.0002575935081362176,1245.0
465,0.00025752500144669464,1246.0
467,0.00025752500144669464,1246.0
1487,0.00025688260259694044,1247.0
1202,0.00025666851919218104,1248.0
1203,0.00025666851919218104,1248.0
96,0.0002566372544450478,1249.0
1271,0.00025602626897790296,1250.0
1132,0.0002554966798593943,1251.0
1039,0.00025538401876362487,1252.0
1044,0.0002551699353588655,1253.0
859,0.0002551699353588655,1253.0
860,0.0002551699353588655,1253.0
70,0.00025474176854934673,1254.0
562,0.0002546263121462528,1255.0
1498,0.0002545276851445874,1256.0
899,0.0002545276851445874,1256.0
900,0.0002545276851445874,1256.0
1033,0.0002540995183350687,1257.0
1538,0.0002539628807035249,1258.0
1446,0.0002538854349303093,1259.0
1570,0.00025345726812079055,1260.0
1124,0.0002532431847160312,1261.0
596,0.000253191953334365,1262.0
1520,0.00025302910131127186,1263.0
1488,0.00025302910131127186,1263.0
874,0.0002530185457765099,1264.0
119,0.00025281501790651247,1265.0
1129,0.00025260093450175307,1266.0
1130,0.00025260093450175307,1266.0
1055,0.0002525818156308008,1267.0
1057,0.0002525818156308008,1267.0
373,0.0002522992255365185,1268.0
374,0.0002522992255365185,1268.0
1575,0.000251958684287475,1269.0
1516,0.00025178396096357586,1270.0
272,0.00025162914447962164,1271.0
1506,0.00025153051747795624,1272.0
1507,0.00025153051747795624,1272.0
411,0.0002513701035598628,1273.0
968,0.00025098261259724834,1274.0
710,0.0002508882672636781,1275.0
893,0.0002507899375329649,1276.0
558,0.00025036177072344616,1277.0
1085,0.00025024601704940006,1278.0
949,0.00024981785023988126,1279.0
947,0.00024981785023988126,1279.0
112,0.00024981785023988126,1279.0
212,0.0002497195205091681,1280.0
377,0.00024929135369964933,1281.0
136,0.0002486491034853712,1282.0
1053,0.0002485333498113251,1283.0
1054,0.0002485333498113251,1283.0
1457,0.0002480670426638561,1284.0
599,0.00024800685327109316,1285.0
992,0.00024746293278752826,1286.0
954,0.00024746293278752826,1286.0
1447,0.00024746293278752826,1286.0
1040,0.00024682068257325017,1287.0
652,0.0002467223528425369,1288.0
1609,0.00024659427830633126,1289.0
1107,0.000246178432358972,1290.0
780,0.0002457502655494533,1291.0
781,0.00024553618214469394,1292.0
782,0.00024553618214469394,1292.0
1077,0.0002452237690092213,1293.0
1078,0.0002452237690092213,1293.0
64,0.0002448939319304158,1294.0
18,0.00024440527461929367,1295.0
855,0.00024436743539018387,1296.0
1328,0.00024425168171613777,1297.0
1532,0.0002436094315018596,1298.0
332,0.0002428688515568683,1299.0
382,0.0002428688515568683,1299.0
1278,0.00024211084766854405,1300.0
1576,0.00024189676426378465,1301.0
474,0.00024179843453307144,1302.0
991,0.00024179843453307144,1302.0
78,0.0002415843511283121,1303.0
38,0.0002414685974542659,1304.0
488,0.00024137026772355272,1305.0
1032,0.00024125451404950657,1306.0
1031,0.00024125451404950657,1306.0
1586,0.00024125451404950657,1306.0
1284,0.00024094210091403398,1307.0
726,0.0002407280175092746,1308.0
1373,0.00024061226383522845,1309.0
1093,0.00024051393410451523,1310.0
635,0.00024051393410451523,1310.0
1602,0.00024045795483745486,1311.0
1426,0.00024008576729499652,1312.0
1531,0.00023911368000191288,1313.0
142,0.00023911368000191288,1313.0
1599,0.00023870363969737577,1314.0
1330,0.00023847142978763476,1315.0
1597,0.00023834986623577037,1316.0
1472,0.00023825734638287542,1317.0
1514,0.00023804326297811602,1318.0
977,0.00023773084984264349,1319.0
569,0.00023773084984264349,1319.0
76,0.0002376150961685973,1320.0
1604,0.00023697284595431922,1321.0
15,0.00023697083121642634,1322.0
594,0.0002360181826045685,1323.0
1404,0.00023580409919980911,1324.0
77,0.00023547426212100362,1325.0
1206,0.00023547426212100362,1325.0
483,0.0002353759323902904,1326.0
908,0.0002353759323902904,1326.0
294,0.0002353759323902904,1326.0
1578,0.0002350460953114849,1327.0
963,0.00023494776558077166,1328.0
1061,0.0002347336821760123,1329.0
1009,0.00023430551536649357,1330.0
178,0.00023418976169244741,1331.0
557,0.0002340914319617342,1332.0
564,0.0002340914319617342,1332.0
525,0.00023387734855697485,1333.0
1413,0.00023366326515221545,1334.0
1558,0.00023311934466865056,1335.0
1557,0.00023311934466865056,1335.0
905,0.00023302101493793737,1336.0
730,0.00023216468131889988,1337.0
1020,0.00023109426429510302,1338.0
1355,0.0002309785106210569,1339.0
1356,0.0002309785106210569,1339.0
553,0.0002306660974855843,1340.0
199,0.00023045201408082496,1341.0
91,0.00023023793067606556,1342.0
405,0.00022959568046178745,1343.0
404,0.00022959568046178745,1343.0
1306,0.0002294799267877413,1344.0
1088,0.00022905175997822258,1345.0
1089,0.00022905175997822258,1345.0
215,0.00022873934684275,1346.0
208,0.00022873934684275,1346.0
207,0.00022873934684275,1346.0
422,0.00022831118003323125,1347.0
444,0.00022831118003323125,1347.0
221,0.00022831118003323125,1347.0
141,0.00022831118003323125,1347.0
479,0.00022788301322371253,1348.0
1017,0.00022724076300943442,1349.0
604,0.00022702667960467507,1350.0
1239,0.00022617034598563756,1351.0
764,0.00022574217917611884,1352.0
1314,0.00022552809577135947,1353.0
1316,0.00022552809577135947,1353.0
476,0.0002253140123666001,1354.0
1607,0.00022519825869255394,1355.0
598,0.00022381542853328453,1356.0
664,0.00022381542853328453,1356.0
1569,0.00022305742464496028,1357.0
530,0.00022295909491424707,1358.0
1394,0.00022231684469996895,1359.0
1231,0.00022210276129520958,1360.0
1417,0.00022167459448569086,1361.0
1424,0.00022167459448569086,1361.0
966,0.00022146051108093147,1362.0
1441,0.00022103234427141275,1363.0
1613,0.0002209165905973666,1364.0
984,0.0002208182608666534,1365.0
1595,0.00021920392335929165,1366.0
1596,0.00021920392335929165,1366.0
1267,0.00021910559362857843,1367.0
421,0.00021867742681905972,1368.0
1399,0.00021867742681905972,1368.0
146,0.00021803517660478158,1369.0
1263,0.00021782109320002223,1370.0
1299,0.00021782109320002223,1370.0
1302,0.00021782109320002223,1370.0
1250,0.00021760700979526283,1371.0
429,0.00021696475958098474,1372.0
567,0.00021632250936670666,1373.0
1374,0.00021632250936670666,1373.0
566,0.00021632250936670666,1373.0
1261,0.00021632250936670666,1373.0
1344,0.00021632250936670666,1373.0
1494,0.00021610842596194729,1374.0
123,0.00021610842596194729,1374.0
1523,0.00021546617574766914,1375.0
1467,0.00021460984212863169,1376.0
1245,0.00021396759191435357,1377.0
587,0.0002131112582953161,1378.0
97,0.0002126830914857974,1379.0
1014,0.00021204084127151925,1380.0
1063,0.00021075634084296305,1381.0
1002,0.00020947184041440682,1382.0
1116,0.00020947184041440682,1382.0
1112,0.00020947184041440682,1382.0
300,0.00020925775700964748,1383.0
299,0.00020925775700964748,1383.0
1021,0.00020925775700964748,1383.0
1041,0.00020904367360488813,1384.0
1223,0.00020733100636681316,1385.0
1220,0.00020733100636681316,1385.0
1218,0.00020733100636681316,1385.0
1279,0.00020519017231921947,1386.0
1584,0.00020454792210494139,1387.0
1585,0.00020454792210494139,1387.0
111,0.00020347750508114453,1388.0
1583,0.00020326342167638516,1389.0
1249,0.00020262117146210707,1390.0
1304,0.00020262117146210707,1390.0
1308,0.00020197892124782898,1391.0
1500,0.00020176483784306958,1392.0
1090,0.00020048033741451338,1393.0
1605,0.00020026625400975404,1394.0
1577,0.00020026625400975404,1394.0
1087,0.00020026625400975404,1394.0
1466,0.00020005217060499464,1395.0
1549,0.00020005217060499464,1395.0
1548,0.00020005217060499464,1395.0
1568,0.00019962400379547595,1396.0
1598,0.00019962400379547595,1396.0
1551,0.00019919583698595718,1397.0
1527,0.00019855358677167906,1398.0
1062,0.00019855358677167906,1398.0
1547,0.00019812541996216035,1399.0
420,0.00019791133655740098,1400.0
1327,0.00019791133655740098,1400.0
89,0.00019705500293836352,1401.0
1606,0.00019684091953360415,1402.0
1601,0.00019641275272408538,1403.0
177,0.00019641275272408538,1403.0
1600,0.000196198669319326,1404.0
1562,0.000196198669319326,1404.0
862,0.0001949141688907698,1405.0
1450,0.0001949141688907698,1405.0
1064,0.00019470008548601046,1406.0
1080,0.00019448600208125109,1407.0
1579,0.00019405783527173234,1408.0
1114,0.00019255925143841674,1409.0
1065,0.0001914888344146199,1410.0
1440,0.00019127475100986057,1411.0
1445,0.0001910606676051012,1412.0
94,0.00019041841739082308,1413.0
1108,0.00018956208377178562,1414.0
1493,0.00018870575015274814,1415.0
1119,0.00018870575015274814,1415.0
116,0.00018849166674798876,1416.0
88,0.00018849166674798876,1416.0
1610,0.0001863508327003951,1417.0
1525,0.0001863508327003951,1417.0
1380,0.00018613674929563573,1418.0
115,0.00018420999865280142,1419.0
1084,0.00018271141481948584,1420.0
1591,0.00018185508120044836,1421.0
90,0.0001795001637480953,1422.0
1092,0.00017778749651002038,1423.0
68,0.00017650299608146418,1424.0
267,0.0001709368275577206,1425.0
14,0.00016322982498638333,1426.0
